last_name,first_name,name,team,player_id,year,HR.,SLG,OBP,SB.,Sac.,SweetSpot.,HPto1B,SprintSpeed
Godoy, Jose,Jose Godoy,SEA,608422,2021,-1.143454263,-1.026673075,-0.521516937,-0.57571644,-0.500468685,-1.503965529,0.536735413,-0.5898281
Marquez, German,German Marquez,COL,608566,2021,-0.352310524,0.544303673,-0.431906797,-0.57571644,2.136070666,0.352418398,1.162147286,-1.160252423
Mazara, Nomar,Nomar Mazara,DET,608577,2021,-0.381079414,-0.109111435,0.049747706,-0.57571644,-0.375612833,0.251771077,-0.121592875,-0.190531075
Murphy, Tom,Tom Murphy,SEA,608596,2021,0.521660483,0.092474077,0.340980661,-0.57571644,-0.29186338,0.005744292,0.14173844,0.151723519
Guzman, Ronald,Ronald Guzman,TEX,608597,2021,1.477209308,-0.602648378,-1.72005256,-0.57571644,-0.500468685,-2.331510171,1.425478601,-1.388422152
Jankowski, Travis,Travis Jankowski,PHI,608671,2021,-0.823373207,0.099425302,0.957050374,0.950132555,-0.212584487,-0.542224458,-1.142001721,1.121444866
Mayfield, Jack,Jack Mayfield,LAA,608686,2021,0.432884728,0.349669386,-0.028661167,0.520582881,-0.18875961,-0.296197673,-0.615339091,0.265808383
Plawecki, Kevin,Kevin Plawecki,BOS,608700,2021,-0.34223229,0.363571835,0.845037699,-0.57571644,-0.369839151,0.274137149,0.536735413,-0.760955397
Refsnyder, Rob,Rob Refsnyder,MIN,608701,2021,-0.540136039,0.009059383,0.598609814,-0.240499157,-0.356526586,1.023400541,-0.450757019,0.322850815
Mondesi, Adalberto,Adalberto Mondesi,KC,609275,2021,0.853241807,0.801498982,-0.073466237,6.543232782,-0.001963336,-0.195550351,-1.010336063,1.007360002
Andujar, Miguel,Miguel Andujar,NYY,609280,2021,0.490206146,0.321864488,0.139357846,-0.57571644,-0.360969238,0.072842506,-0.38492419,0.493978112
Vosler, Jason,Jason Vosler,SF,613564,2021,0.579721766,0.134181425,-0.174277644,1.053900741,-0.224872237,-0.285014637,0.075905611,-0.190531075
Cordero, Franchy,Franchy Cordero,BOS,614173,2021,-0.813291913,-0.533136132,-0.409504262,-0.04053303,-0.334300243,0.184672863,-1.043252478,1.064402434
Reyes, Franmil,Franmil Reyes,CLE,614177,2021,1.865920175,1.2880847,0.587408546,-0.122570101,-0.354982154,0.050476434,0.602568242,-0.361658372
Torrens, Luis,Luis Torrens,SEA,620443,2021,0.674347051,0.655523266,0.307376858,-0.57571644,-0.321112266,0.397150541,0.14173844,0.037638654
Robertson, Daniel,Daniel Robertson,MIL,621002,2021,0.005329757,-0.435818989,0.318578126,-0.57571644,0.00172928,0.117574649,0.602568242,-0.133488643
Lopes, Tim,Tim Lopes,MIL,621005,2021,-1.143454263,-1.645332061,-1.00317144,-0.57571644,-0.500468685,0.274137149,0.010072783,-0.002291049
Martin Jr., Richie,Richie Martin Jr.,BAL,621006,2021,-0.715590807,-0.352404294,-0.051063702,-0.57571644,-0.070013283,-0.027804816,-1.142001721,1.520741892
Schrock, Max,Max Schrock,CIN,621011,2021,-0.137119452,0.773694084,0.632213616,-0.18655413,-0.331820103,1.045766612,-0.779921163,0.265808383
Swanson, Dansby,Dansby Swanson,ATL,621020,2021,0.781931203,0.780645308,0.441792069,0.182299539,-0.223606088,0.665543398,-0.845753992,0.95031757
Newman, Kevin,Kevin Newman,PIT,621028,2021,-0.737935717,-0.192526129,-0.107070039,0.131332723,-0.133338408,0.128757684,-0.714088334,0.95031757
Taylor, Chris,Chris Taylor,LAD,621035,2021,0.510613484,0.704181838,0.811433896,0.534918524,-0.345149731,0.777373755,-0.747004748,1.178487299
Correa, Carlos,Carlos Correa,HOU,621043,2021,0.820862942,1.030889392,1.057861781,-0.57571644,-0.288603916,0.29650322,-0.121592875,0.094681086
Eflin, Zach,Zach Eflin,PHI,621107,2021,-1.143454263,-2.340454516,-2.43693368,-0.57571644,3.164219203,-2.331510171,2.676302348,-2.3581435
Buehler, Walker,Walker Buehler,LAD,621111,2021,-1.143454263,-1.436795324,-1.40641707,-0.57571644,1.704302901,-2.051934279,1.162147286,-1.160252423
Mills, Alec,Alec Mills,CHC,621219,2021,-1.143454263,-1.902527369,-2.728166635,-0.57571644,2.010521164,-0.09490303,0.010072783,-0.002291049
Dahl, David,David Dahl,TEX,621311,2021,-0.325295885,-0.10216021,-0.297491587,0.058957467,-0.089579441,0.721458577,-0.845753992,0.551020544
Phillips, Brett,Brett Phillips,TB,621433,2021,1.011083367,0.627718368,0.296175591,2.17621961,-0.190894597,0.117574649,-1.339500207,1.007360002
Taylor, Tyrone,Tyrone Taylor,MIL,621438,2021,0.927193494,0.836255105,0.553804744,0.604023664,-0.417077876,-0.128452137,-0.319091361,1.064402434
Buxton, Byron,Byron Buxton,MIN,621439,2021,2.246680746,2.156987769,0.968251641,1.305300362,-0.500468685,0.497797863,-1.866162838,1.862996485
Brinson, Lewis,Lewis Brinson,MIA,621446,2021,0.233828768,0.273205916,-0.107070039,-0.350598492,-0.344614136,-0.106086066,-0.779921163,1.064402434
Bolt, Skye,Skye Bolt,OAK,621450,2021,-0.407829386,-1.242161037,-1.921675375,5.125770881,0.252828263,-1.671711064,-1.240750964,1.292572163
Duggar, Steven,Steven Duggar,SF,621453,2021,0.108205939,0.697230613,0.654616151,0.645906197,-0.500468685,1.023400541,-0.878670406,1.007360002
Rios, Edwin,Edwin Rios,LAD,621458,2021,-0.321285305,-1.388136752,-0.611127077,-0.57571644,-0.500468685,-0.396844994,-0.220342118,-0.247573507
Stewart, DJ,DJ Stewart,BAL,621466,2021,0.720128702,0.259303467,0.587408546,-0.57571644,-0.500468685,-0.17318428,-0.286174947,-0.019403778
Ward, Taylor,Taylor Ward,LAA,621493,2021,0.469261761,0.704181838,0.643414884,-0.356352536,-0.214406547,0.92275322,-0.615339091,0.893275137
Mathisen, Wyatt,Wyatt Mathisen,ARI,621500,2021,-0.145106228,-1.019721851,-0.185478912,-0.57571644,-0.057352832,0.106391613,0.010072783,-0.002291049
Nido, Tomas,Tomas Nido,NYM,621512,2021,-0.321285305,-0.067404087,-0.118271307,-0.168670868,-0.500468685,1.269427326,0.800066728,-0.646870533
Bemboom, Anthony,Anthony Bemboom,LAA,621532,2021,-1.143454263,-0.797282665,-0.241485249,-0.57571644,-0.500468685,-0.162001244,-0.088676461,0.037638654
Wisdom, Patrick,Patrick Wisdom,CHC,621550,2021,2.330087997,1.260279802,0.363383196,0.024440116,-0.500468685,0.967485362,-0.483673433,0.779190273
Moroff, Max,Max Moroff,STL,621559,2021,-1.143454263,-1.902527369,-2.336122273,-0.57571644,-0.500468685,0.274137149,0.010072783,-0.002291049
Wendle, Joey,Joey Wendle,TB,621563,2021,-0.140765612,0.592962245,0.531402209,0.280475233,-0.365145878,-0.027804816,-0.878670406,0.665105409
Olson, Matt,Matt Olson,OAK,621566,2021,1.750871535,1.413206742,1.113868119,-0.301697588,-0.131095738,0.173489827,0.273404098,-0.475743236
Dean, Austin,Austin Dean,STL,621573,2021,0.254232961,0.440035305,0.789031361,-0.57571644,0.688947562,0.274137149,-0.549506262,0.493978112
Wood, Alex,Alex Wood,SF,622072,2021,-1.143454263,-2.340454516,-1.85446777,-0.57571644,1.422842691,-2.051934279,2.742135177,-2.415185932
Jones, Taylor,Taylor Jones,HOU,622100,2021,-0.321285305,0.453937754,-0.028661167,-0.57571644,-0.081970366,0.128757684,0.635484656,-0.247573507
Duffy, Matt,Matt Duffy,CHC,622110,2021,-0.418011063,0.307962039,0.957050374,0.614635323,-0.43028574,1.079315719,0.339236926,-0.190531075
Munoz, Yairo,Yairo Munoz,BOS,622168,2021,-1.143454263,-1.707893082,-2.022486783,-0.57571644,-0.500468685,0.274137149,0.010072783,-0.002291049
Walton, Donovan,Donovan Walton,SEA,622268,2021,0.18767645,0.196742446,-0.286290319,0.431969556,0.15457214,0.352418398,-0.220342118,0.151723519
Castillo, Luis,Luis Castillo,CIN,622491,2021,-1.143454263,-0.922404707,-1.328008197,-0.57571644,2.94682247,-1.850639636,0.9646488,-0.989125126
Crismatt, Nabil,Nabil Crismatt,STL,622503,2021,-1.143454263,-2.340454516,-3.041802126,-0.57571644,1.553977559,-3.449813742,0.010072783,-0.002291049
Margot, Manuel,Manuel Margot,TB,622534,2021,-0.147477614,0.314913263,0.464194604,0.955337357,-0.256945964,0.072842506,-0.977419649,1.064402434
Reyes, Pablo,Pablo Reyes,MIL,622569,2021,-0.605882241,0.155035098,0.688219954,1.7858813,-0.500468685,-0.25146553,-0.220342118,0.608062976
Senzatela, Antonio,Antonio Senzatela,COL,622608,2021,-1.143454263,-1.985942064,-2.604952693,-0.57571644,4.816921597,-2.051934279,2.676302348,-2.3581435
Camargo, Johan,Johan Camargo,ATL,622666,2021,-1.143454263,-2.340454516,-1.798461433,-0.57571644,-0.500468685,-2.331510171,2.281305375,-2.072931338
Reyes, Victor,Victor Reyes,DET,622682,2021,-0.14032945,0.551254898,0.116955311,0.802786304,-0.192301741,0.755007684,-0.714088334,1.178487299
Hernandez, Elieser,Elieser Hernandez,MIA,622694,2021,-1.143454263,-1.846917573,-2.414531145,-0.57571644,4.521511013,-0.396844994,0.010072783,-0.002291049
Mateo, Jorge,Jorge Mateo,BAL,622761,2021,-0.278905444,0.273205916,0.228967986,2.227007222,-0.284211186,0.274137149,-1.471165865,2.091166214
Velazquez, Andrew,Andrew Velazquez,NYY,623205,2021,-0.517624162,0.148083874,-0.409504262,3.705750887,-0.500468685,1.638467505,-1.372416622,1.46369946
Giambrone, Trent,Trent Giambrone,CHC,623508,2021,-1.143454263,-1.269965935,-1.31680693,-0.57571644,-0.500468685,-3.449813742,-0.747004748,0.722147841
Bote, David,David Bote,CHC,623520,2021,0.009277482,-0.046550414,0.038546438,-0.57571644,-0.224029433,-0.374478922,-0.286174947,0.265808383
Ramirez, Harold,Harold Ramirez,CLE,623912,2021,-0.277630292,0.426132856,0.374584463,-0.109675971,-0.312666127,-0.709969994,-0.779921163,1.064402434
Santander, Anthony,Anthony Santander,BAL,623993,2021,0.715538599,0.669425715,0.150559113,-0.438694391,-0.242490278,0.408333577,0.43798617,-0.361658372
Suarez, Ranger,Ranger Suarez,PHI,624133,2021,-1.143454263,-0.164721231,-0.611127077,-0.57571644,4.412337538,-0.654054815,2.742135177,-2.415185932
Alonso, Pete,Pete Alonso,NYM,624413,2021,1.622023151,1.267231027,0.811433896,-0.341545614,-0.358560307,0.408333577,0.042989197,-0.418700804
Arroyo, Christian,Christian Arroyo,BOS,624414,2021,0.390592711,0.75284041,0.542603476,-0.280404603,-0.375612833,0.520163934,-0.38492419,0.665105409
Biggio, Cavan,Cavan Biggio,TOR,624415,2021,0.030603017,0.134181425,0.542603476,-0.030293547,-0.116133497,0.21822197,-0.516589848,0.893275137
Conforto, Michael,Michael Conforto,NYM,624424,2021,0.302429102,0.328815712,0.811433896,-0.471912111,-0.406109993,0.229405006,-0.154509289,0.151723519
Frazier, Adam,Adam Frazier,PIT,624428,2021,-0.780104039,0.516498775,1.057861781,0.155637274,-0.359004466,0.855655005,-0.483673433,0.208765951
Trevino, Jose,Jose Trevino,TEX,624431,2021,-0.407829386,0.022961832,-0.073466237,-0.361990817,-0.126314577,0.29650322,0.931732385,-1.274337287
Gordon, Nick,Nick Gordon,MIN,624503,2021,-0.30484192,0.1272302,0.228967986,2.136178218,-0.3958441,0.53134697,-0.450757019,0.665105409
McGuire, Reese,Reese McGuire,TOR,624512,2021,-0.931683471,0.043815506,0.419389533,-0.57571644,-0.29218381,0.92275322,-0.088676461,-0.247573507
Nunez, Dom,Dom Nunez,COL,624513,2021,0.695607887,0.433084081,0.240169253,-0.57571644,-0.414541284,0.92275322,0.503818998,-0.817997829
Soler, Jorge,Jorge Soler,KC,624585,2021,1.05058964,0.662474491,0.452993336,-0.57571644,-0.312770105,-0.027804816,0.339236926,0.094681086
Sosa, Edmundo,Edmundo Sosa,STL,624641,2021,-0.269899753,0.363571835,0.811433896,0.034372797,-0.292503268,-0.217916423,-0.878670406,1.691869189
Heredia, Guillermo,Guillermo Heredia,ATL,628338,2021,-0.456067081,0.120278976,0.441792069,-0.57571644,-0.435342156,0.53134697,-0.68117192,0.608062976
Hernandez, Yadiel,Yadiel Hernandez,WSH,628450,2021,0.28599859,0.530401224,0.643414884,-0.036035686,-0.344074859,0.06165947,0.240487683,-0.817997829
Ibanez, Andy,Andy Ibanez,TEX,628451,2021,0.016681381,0.683328164,0.542603476,-0.57571644,-0.334300243,0.520163934,-0.779921163,0.722147841
Urias, Julio,Julio Urias,LAD,628711,2021,-1.143454263,-0.693014297,-0.95836637,-0.57571644,2.727946841,-1.067827136,3.334630636,-2.814482957
Cronenworth, Jake,Jake Cronenworth,SD,630105,2021,0.409531555,0.857108778,0.721823756,-0.259037521,-0.289592393,0.486614827,-1.010336063,1.007360002
Crowe, Wil,Wil Crowe,PIT,640444,2021,-1.143454263,-1.742649204,-1.94407791,-0.57571644,1.704302901,-0.765885172,2.906717249,-2.529270796
Frazier, Clint,Clint Frazier,NYY,640449,2021,0.002190998,-0.136916333,0.508999674,-0.080695402,-0.500468685,-0.229099458,0.174654854,0.208765951
Meadows, Austin,Austin Meadows,TB,640457,2021,1.042118439,0.843206329,0.486597139,-0.116326596,-0.194561292,0.587262148,-0.549506262,0.43693568
Mercado, Oscar,Oscar Mercado,CLE,640458,2021,0.032170509,0.224547344,0.296175591,1.112446014,-0.40551528,-0.665237851,-0.68117192,1.235529731
Pinder, Chad,Chad Pinder,OAK,640461,2021,0.032170509,0.516498775,0.318578126,-0.331017407,-0.403477672,0.643177327,0.075905611,-0.07644621
Alzolay, Adbert,Adbert Alzolay,CHC,640470,2021,-1.143454263,-1.666185734,-2.022486783,-0.57571644,0.184346722,-2.857112849,1.721726331,-1.616591881
Lopez, Pablo,Pablo Lopez,MIA,641154,2021,-1.143454263,-1.499356345,-2.403329878,-0.57571644,0.790897521,-0.340929815,1.425478601,-1.388422152
Anderson, Tim,Tim Anderson,CWS,641313,2021,0.20914631,0.919669799,0.744226291,1.077438739,-0.459454333,0.184672863,-0.812837577,0.722147841
Bauers, Jake,Jake Bauers,SEA,641343,2021,-0.548693743,-0.414965315,0.195364183,0.551616687,-0.500468685,0.60962822,-0.483673433,0.43693568
Bellinger, Cody,Cody Bellinger,LAD,641355,2021,0.18767645,-0.241184701,-0.353497924,0.035157207,-0.306763744,0.195855899,-1.043252478,0.779190273
Calhoun, Willie,Willie Calhoun,TEX,641432,2021,-0.17582464,0.307962039,0.430590801,-0.57571644,-0.420895058,-0.296197673,0.207571269,-0.361658372
Collins, Zack,Zack Collins,CWS,641470,2021,-0.283339019,0.009059383,0.643414884,-0.350654766,-0.402637919,1.124047862,0.470902584,-0.875040262
Crawford, J.P.,J.P. Crawford,SEA,641487,2021,-0.533800701,0.273205916,0.744226291,-0.354734266,-0.335993376,0.385967506,-0.516589848,0.43693568
Davis, Jonathan,Jonathan Davis,TOR,641505,2021,-0.661493141,-1.144843893,-0.219082714,2.060200027,-0.281061802,-0.564590529,-0.747004748,1.178487299
Dozier, Hunter,Hunter Dozier,KC,641531,2021,0.234142996,0.398327958,0.150559113,-0.023086086,-0.250756982,0.240588041,-0.417840604,0.836232705
Engel, Adam,Adam Engel,CWS,641553,2021,1.242841016,1.107352862,0.721823756,1.969590405,-0.339047912,0.878021077,-1.339500207,1.691869189
Fargas, Johneshwy,Johneshwy Fargas,CHC,641561,2021,-1.143454263,0.335766937,-0.140673842,0.647253823,-0.081970366,0.37478447,-0.319091361,0.893275137
Fowler, Dustin,Dustin Fowler,PIT,641583,2021,-1.143454263,-0.984965728,-0.364699192,0.980083271,-0.009188072,-0.396844994,-0.845753992,0.836232705
Fraley, Jake,Jake Fraley,SEA,641584,2021,0.619982916,0.224547344,0.889842769,1.263176417,-0.244631977,0.84447197,-0.878670406,0.551020544
Garver, Mitch,Mitch Garver,MIN,641598,2021,1.489869503,1.253328578,0.968251641,-0.379099863,-0.31446943,0.84447197,0.405069755,-0.646870533
Guillorme, Luis,Luis Guillorme,NYM,641645,2021,-0.825798055,-0.17862368,1.125069386,-0.57571644,-0.355603895,0.408333577,-0.319091361,-0.475743236
Hampson, Garrett,Garrett Hampson,COL,641658,2021,-0.125271495,0.301010814,0.172961648,1.47520721,-0.271734803,0.330052327,-1.273667379,1.805954053
Heim, Jonah,Jonah Heim,TEX,641680,2021,0.438833174,0.148083874,-0.364699192,0.17761815,-0.183291013,0.363601434,0.536735413,-0.418700804
Hermosillo, Michael,Michael Hermosillo,CHC,641684,2021,2.350763817,1.13515776,-0.387101727,-0.57571644,-0.500468685,-0.184367315,-0.845753992,0.836232705
Kuhl, Chad,Chad Kuhl,PIT,641771,2021,-1.143454263,-2.006795737,-2.112096923,-0.57571644,1.382773696,-2.521621778,3.071299321,-2.643355661
Lauer, Eric,Eric Lauer,MIL,641778,2021,0.469261761,-0.470575111,-0.622328344,-0.57571644,3.775000517,-2.208496778,0.010072783,-0.002291049
Lewis, Kyle,Kyle Lewis,SEA,641786,2021,0.469261761,0.384425509,0.688219954,0.12312371,-0.500468685,1.604918398,-0.352007776,0.551020544
Locastro, Tim,Tim Locastro,ARI,641796,2021,-0.540136039,-0.588745929,-0.095868772,1.508770013,-0.355603895,0.207038934,-1.635747937,2.262293511
Mahle, Tyler,Tyler Mahle,CIN,641816,2021,-1.143454263,-1.958137165,-1.85446777,-0.57571644,1.896385263,-1.626978922,0.372153341,-0.532785668
Mancini III, Trey,Trey Mancini III,BAL,641820,2021,0.440256089,0.662474491,0.609811081,-0.57571644,-0.463782137,0.576079113,0.273404098,-0.07644621
Martin, Jason,Jason Martin,TEX,641829,2021,0.603654798,0.120278976,-0.275089052,0.77328682,-0.206976365,0.274137149,-0.582422676,0.43693568
McKinney, Billy,Billy McKinney,MIL,641856,2021,0.280604426,0.148083874,0.094552776,-0.168467342,-0.349809286,-0.061353923,-0.648255505,0.493978112
McMahon, Ryan,Ryan McMahon,COL,641857,2021,0.683068829,0.780645308,0.665817419,-0.055497194,-0.310880519,0.978668398,0.042989197,-0.247573507
Neuse, Sheldon,Sheldon Neuse,LAD,641914,2021,0.791804983,-0.095208985,-1.00317144,0.84823144,-0.500468685,-0.005438744,-0.220342118,0.151723519
Nottingham, Jacob,Jacob Nottingham,SEA,641924,2021,2.001342022,0.440035305,-0.555120739,-0.57571644,0.00172928,0.810922862,0.832983142,-0.875040262
O'Neill, Tyler,Tyler O'Neill,STL,641933,2021,1.814307108,1.552231233,0.901044036,0.781608192,-0.33213416,1.012217505,-1.109085307,1.691869189
Palacios, Josh,Josh Palacios,TOR,641943,2021,-1.143454263,-0.950209605,0.161760381,-0.57571644,0.575669831,-0.441577137,-0.91158682,0.893275137
Rogers, Josh,Josh Rogers,WSH,642028,2021,-1.143454263,-2.340454516,-2.246512133,-0.57571644,1.113739067,-2.208496778,0.010072783,-0.002291049
Sisco, Chance,Chance Sisco,BAL,642082,2021,-1.143454263,-1.026673075,-0.342296657,-0.57571644,-0.500468685,-0.709969994,1.030481629,-1.046167558
Smith, Dominic,Dominic Smith,NYM,642086,2021,-0.109291066,0.182839997,0.363383196,-0.347462167,-0.225431266,1.056949648,-0.352007776,-0.304615939
Smith, Riley,Riley Smith,ARI,642092,2021,-1.143454263,-2.340454516,-3.041802126,-0.57571644,0.828878874,0.274137149,0.010072783,-0.002291049
Tellez, Rowdy,Rowdy Tellez,MIL,642133,2021,0.409531555,0.537352449,0.374584463,-0.57571644,-0.430933583,0.53134697,0.66840107,-0.932082694
Valaika, Pat,Pat Valaika,BAL,642162,2021,-0.333982902,-0.324599396,-0.252686517,-0.331258717,-0.178776045,1.090498755,-0.187425704,0.151723519
VanMeter, Josh,Josh VanMeter,ARI,642165,2021,-0.225265576,0.120278976,0.284974323,-0.018386293,-0.354669272,-0.083719994,-0.549506262,0.094681086
Wade, Tyler,Tyler Wade,NYY,642180,2021,-1.143454263,-0.095208985,0.901044036,5.121302631,-0.500468685,-0.721153029,-1.405333036,1.349614595
White, Eli,Eli White,TEX,642201,2021,0.127170486,-0.199477354,-0.140673842,0.625017988,-0.500468685,0.028110363,-1.339500207,2.148208647
Widener, Taylor,Taylor Widener,ARI,642203,2021,-1.143454263,-1.902527369,-1.798461433,-0.57571644,0.755026251,-3.449813742,2.676302348,-2.3581435
Williams, Justin,Justin Williams,STL,642211,2021,0.26597823,-0.526184908,-0.017459899,-0.57571644,-0.500468685,0.68790947,0.339236926,0.151723519
Wong, Kean,Kean Wong,LAA,642221,2021,-1.143454263,-0.720819195,-1.00317144,-0.57571644,0.869162152,0.833288934,-0.615339091,0.493978112
Mejia, Francisco,Francisco Mejia,TB,642336,2021,-0.137119452,0.551254898,0.553804744,-0.57571644,-0.25571516,0.441882684,-0.68117192,0.151723519
Siri, Jose,Jose Siri,HOU,642350,2021,2.502686368,1.892841236,0.845037699,2.442185458,-0.500468685,1.560186255,-1.635747937,2.091166214
Sierra, Magneuris,Magneuris Sierra,MIA,642423,2021,-1.143454263,-0.477526336,0.094552776,2.410776928,-0.400029101,-0.508675351,-1.73449718,1.235529731
Peralta, Freddy,Freddy Peralta,MIL,642547,2021,-1.143454263,-1.693990632,-1.798461433,-0.57571644,0.00172928,-0.396844994,2.281305375,-2.072931338
Rosario, Amed,Amed Rosario,CLE,642708,2021,-0.30484192,0.502596326,0.553804744,0.602351703,-0.346734615,0.128757684,-1.240750964,1.577784324
Adames, Willy,Willy Adames,MIL,642715,2021,0.965731715,1.003084494,0.733025024,-0.118463473,-0.459749926,0.475431791,-0.549506262,0.722147841
Gutierrez, Kelvin,Kelvin Gutierrez,BAL,642721,2021,-0.680984211,-0.143867557,0.228967986,-0.57571644,-0.500468685,-0.363295887,-0.648255505,0.893275137
Alcantara, Sergio,Sergio Alcantara,CHC,642727,2021,-0.19048568,-0.067404087,0.340980661,0.090604639,-0.234599169,0.229405006,-0.121592875,0.265808383
Estrada, Thairo,Thairo Estrada,SF,642731,2021,1.282283932,0.989182045,0.688219954,0.202537367,-0.500468685,0.318869291,-0.845753992,1.007360002
Leyba, Domingo,Domingo Leyba,BAL,642736,2021,-0.661493141,-1.221307363,-0.82395116,-0.57571644,-0.500468685,0.21822197,0.108822026,-0.190531075
Wynns, Austin,Austin Wynns,BAL,642851,2021,0.146718582,-0.199477354,-0.465510599,-0.040700432,-0.337886599,-0.765885172,1.063398043,-0.932082694
Benintendi, Andrew,Andrew Benintendi,KC,643217,2021,0.302429102,0.731986736,0.576207279,0.211718358,-0.206430849,0.855655005,-0.582422676,0.493978112
Cooper, Garrett,Garrett Cooper,MIA,643265,2021,0.611780868,0.891864901,1.214679526,-0.395669468,-0.41007305,0.631994291,0.207571269,-0.361658372
Craig, Will,Will Craig,PIT,643269,2021,-0.44461063,-0.25508715,0.060948973,-0.57571644,-0.500468685,-0.217916423,0.602568242,-0.418700804
Dubon, Mauricio,Mauricio Dubon,SF,643289,2021,0.054563387,0.28015714,0.072150241,0.411345184,-0.258769131,-0.083719994,-0.714088334,0.665105409
Jansen, Danny,Danny Jansen,TOR,643376,2021,1.363267426,0.947474697,0.296175591,-0.57571644,-0.390230101,0.441882684,-0.286174947,0.493978112
Kemp, Tony,Tony Kemp,OAK,643393,2021,-0.126954464,0.565157347,1.192276991,0.336120324,0.011849139,0.900387148,-0.483673433,-0.07644621
Kiner-Falefa, Isiah,Isiah Kiner-Falefa,TEX,643396,2021,-0.615194528,0.141132649,0.452993336,1.043840239,-0.400325802,0.06165947,-0.878670406,0.722147841
Long Jr., Shed,Shed Long Jr.,SEA,643418,2021,0.367558965,0.161986323,-0.174277644,-0.023532102,-0.313700841,-0.687603922,-0.450757019,-0.133488643
McNeil, Jeff,Jeff McNeil,NYM,643446,2021,-0.383054471,0.161986323,0.531402209,-0.198117824,-0.4474196,-0.050170887,-1.306583793,0.151723519
Schwindel, Frank,Frank Schwindel,CHC,643524,2021,1.282283932,1.767719195,1.113868119,-0.219703535,-0.500468685,0.21822197,-0.088676461,-0.304615939
Tauchman, Mike,Mike Tauchman,SF,643565,2021,-0.133077927,-0.373257968,0.128156578,0.373599707,-0.382149794,0.654360363,-0.747004748,0.322850815
Chang, Yu,Yu Chang,CLE,644374,2021,0.448847672,0.620767143,-0.051063702,-0.320490722,-0.410433187,0.788556791,-0.121592875,0.893275137
Tromp, Chadwick,Chadwick Tromp,SF,644433,2021,1.186024485,0.363571835,-0.555120739,-0.57571644,-0.500468685,-0.25146553,0.010072783,-0.002291049
Alcantara, Sandy,Sandy Alcantara,MIA,645261,2021,-1.143454263,-1.978990839,-1.98888298,-0.57571644,0.205747211,-1.213206601,1.293812944,-1.274337287
Albies, Ozzie,Ozzie Albies,ATL,645277,2021,0.856416206,1.051743066,0.430590801,1.032904074,-0.269867568,0.643177327,-1.536998694,0.95031757
Robles, Victor,Victor Robles,WSH,645302,2021,-0.877228137,-0.289843273,0.385785731,0.636141225,-0.194250399,0.117574649,-0.516589848,0.893275137
Ford, Mike,Mike Ford,NYY,645801,2021,0.953076593,-0.373257968,0.072150241,-0.57571644,-0.500468685,0.475431791,2.281305375,-2.072931338
Devers, Rafael,Rafael Devers,BOS,646240,2021,1.552592171,1.399304293,0.901044036,-0.209811153,-0.36433069,0.430699648,-0.648255505,0.037638654
Naylor, Josh,Josh Naylor,CLE,647304,2021,0.116263829,0.433084081,0.318578126,-0.347656952,-0.500468685,0.06165947,0.108822026,-0.304615939
Toro, Abraham,Abraham Toro,SEA,647351,2021,0.233371976,0.252352242,0.486597139,0.293081632,-0.37994118,-0.128452137,-0.878670406,0.779190273
Diaz, Aledmys,Aledmys Diaz,HOU,649557,2021,-0.002485104,0.474791428,0.508999674,-0.57571644,-0.500468685,0.363601434,-0.648255505,0.208765951
Urias, Luis,Luis Urias,MIL,649966,2021,0.824717582,0.75284041,0.789031361,-0.137005497,-0.341879849,0.45306572,0.240487683,-0.133488643
Diaz, Lewin,Lewin Diaz,MIA,650331,2021,1.606094381,0.794547757,-0.331095389,-0.57571644,-0.500468685,0.441882684,0.66840107,-0.703912965
Arraez, Luis,Luis Arraez,MIN,650333,2021,-0.947516808,0.273205916,0.957050374,-0.375667767,-0.217392586,1.191146077,-0.483673433,0.037638654
Jimenez, Eloy,Eloy Jimenez,CWS,650391,2021,0.825119319,0.697230613,0.352181928,-0.57571644,-0.402637919,-0.106086066,-0.352007776,0.43693568
Torres, Gleyber,Gleyber Torres,NYY,650402,2021,-0.321285305,0.20369367,0.643414884,0.834844496,-0.237690677,0.699092505,-0.220342118,0.151723519
Castro, Willi,Willi Castro,DET,650489,2021,-0.229711982,0.099425302,-0.006258632,0.686605477,-0.19914991,0.486614827,-1.076168892,1.121444866
Diaz, Yandy,Yandy Diaz,TB,650490,2021,0.028799539,0.349669386,0.912245304,-0.486151627,-0.333378795,-0.217916423,0.075905611,-0.133488643
De La Cruz, Bryan,Bryan De La Cruz,MIA,650559,2021,-0.089921175,0.627718368,0.945849106,-0.356327204,-0.397277322,0.508980898,-0.253258533,0.836232705
Rengifo, Luis,Luis Rengifo,LAA,650859,2021,0.302429102,-0.185574905,-0.331095389,-0.203718577,0.094239427,-0.117269101,-1.010336063,0.779190273
Pozo, Yohel,Yohel Pozo,TEX,650968,2021,-0.576824281,0.287108365,0.452993336,-0.57571644,-0.500468685,0.564896077,0.832983142,-0.932082694
Adams, Riley,Riley Adams,WSH,656180,2021,-0.296371097,0.328815712,0.968251641,-0.57571644,-0.500468685,1.481905005,0.273404098,-0.247573507
Allen, Greg,Greg Allen,NYY,656185,2021,-1.143454263,0.662474491,1.629126424,3.696980899,-0.029658095,1.918043397,-0.68117192,0.665105409
